well_id,well_name,month,oil_bbl,gas_mcf,days
well_052,Howard 52H,2023-11,2903.8,2389.7,14
well_052,Howard 52H,2023-12,6799.2,6232.7,31
well_052,Howard 52H,2024-01,5754.5,5928.1,31
well_052,Howard 52H,2024-02,4932.7,5903.3,29
well_052,Howard 52H,2024-03,5548.7,5410.3,31
well_052,Howard 52H,2024-04,5050.9,4799.7,29
well_052,Howard 52H,2024-05,4671.4,4825.7,29
well_052,Howard 52H,2024-06,2323.1,2177.2,14
well_052,Howard 52H,2024-07,5173.7,4963.2,30
well_052,Howard 52H,2024-08,5392.9,4493.8,31
well_052,Howard 52H,2024-09,4929.7,3794.8,31
well_052,Howard 52H,2024-10,4448.8,4540.4,28
well_052,Howard 52H,2024-11,4425.6,4192.8,30
well_052,Howard 52H,2024-12,4127.1,4377.3,28
well_052,Howard 52H,2025-01,4595.2,3938.9,29
well_052,Howard 52H,2025-02,4213.4,3764.3,29
well_052,Howard 52H,2025-03,4382.3,4274.7,31
well_052,Howard 52H,2025-04,4507.6,5093.1,30
well_052,Howard 52H,2025-05,4197.6,4230.0,31
well_052,Howard 52H,2025-06,4234.4,4144.8,30
well_052,Howard 52H,2025-07,4133.6,3440.2,30
well_052,Howard 52H,2025-08,4052.6,4301.6,28
well_052,Howard 52H,2025-09,3493.5,3392.2,28
well_052,Howard 52H,2025-10,3752.8,3936.6,31
well_052,Howard 52H,2025-11,3764.4,3640.5,29
well_052,Howard 52H,2025-12,3641.0,3731.3,28
well_052,Howard 52H,2026-01,3670.5,3626.7,30
well_052,Howard 52H,2026-02,3497.5,3189.1,28
well_052,Howard 52H,2026-03,4076.2,4547.3,30
well_052,Howard 52H,2026-04,3627.0,3553.9,28
well_052,Howard 52H,2026-05,3500.0,3331.6,30
well_053,Ward 53H,2022-06,35743.1,72140.2,28
well_053,Ward 53H,2022-07,30436.2,57442.8,30
well_053,Ward 53H,2022-08,24604.4,47509.3,29
well_053,Ward 53H,2022-09,23786.4,44218.8,28
well_053,Ward 53H,2022-10,21587.5,40415.8,28
well_053,Ward 53H,2022-11,20561.2,38073.1,29
well_053,Ward 53H,2022-12,20779.9,39894.8,28
well_053,Ward 53H,2023-01,19593.2,35734.6,28
well_053,Ward 53H,2023-02,16655.9,32460.5,28
well_053,Ward 53H,2023-03,15496.4,30250.2,28
well_053,Ward 53H,2023-04,16094.0,35639.0,28
well_053,Ward 53H,2023-05,16866.4,27906.3,30
well_053,Ward 53H,2023-06,13770.4,28892.5,29
well_053,Ward 53H,2023-07,11777.4,25596.1,29
well_053,Ward 53H,2023-08,12964.8,23749.2,31
well_053,Ward 53H,2023-09,10572.6,22993.4,28
well_053,Ward 53H,2023-10,11945.8,29310.4,29
well_053,Ward 53H,2023-11,8659.7,17049.6,21
well_053,Ward 53H,2023-12,10752.0,21877.0,30
well_053,Ward 53H,2024-01,9545.3,18004.8,28
well_053,Ward 53H,2024-02,9714.9,18960.3,31
well_053,Ward 53H,2024-03,8775.9,16276.2,28
well_053,Ward 53H,2024-04,9838.5,19330.1,30
well_053,Ward 53H,2024-05,10108.7,19223.7,30
well_053,Ward 53H,2024-06,8330.6,16737.2,30
well_053,Ward 53H,2024-07,8432.4,17822.2,29
well_053,Ward 53H,2024-08,8224.5,14296.5,28
well_053,Ward 53H,2024-09,7692.4,13985.0,31
well_053,Ward 53H,2024-10,7348.7,15510.8,28
well_053,Ward 53H,2024-11,7030.3,13713.4,29
well_053,Ward 53H,2024-12,8016.4,15649.4,30
well_053,Ward 53H,2025-01,7775.6,16010.6,29
well_053,Ward 53H,2025-02,7357.1,12855.5,30
well_053,Ward 53H,2025-03,7780.1,16204.1,30
well_053,Ward 53H,2025-04,7634.0,14612.8,30
well_053,Ward 53H,2025-05,6968.0,13764.5,31
well_053,Ward 53H,2025-06,6455.2,11946.6,30
well_053,Ward 53H,2025-07,6634.5,13064.2,31
well_053,Ward 53H,2025-08,6373.1,11784.0,31
well_053,Ward 53H,2025-09,5371.4,10704.5,28
well_053,Ward 53H,2025-10,5747.8,10878.1,31
well_053,Ward 53H,2025-11,5939.1,11874.8,31
well_053,Ward 53H,2025-12,5642.2,12126.1,28
well_053,Ward 53H,2026-01,6425.6,13259.7,30
well_053,Ward 53H,2026-02,6085.0,11652.3,28
well_053,Ward 53H,2026-03,5772.2,10815.7,28
well_053,Ward 53H,2026-04,5616.8,11454.4,29
well_053,Ward 53H,2026-05,6067.2,12291.9,31
well_054,Glasscock 54H,2023-07,23164.8,52034.4,28
well_054,Glasscock 54H,2023-08,22439.5,45276.3,30
well_054,Glasscock 54H,2023-09,21517.5,48073.3,30
well_054,Glasscock 54H,2023-10,19401.6,45900.6,30
well_054,Glasscock 54H,2023-11,6084.7,12419.8,12
well_054,Glasscock 54H,2023-12,14442.4,30844.3,30
well_054,Glasscock 54H,2024-01,13952.1,28167.2,29
well_054,Glasscock 54H,2024-02,12334.2,26079.3,29
well_054,Glasscock 54H,2024-03,11342.6,23450.6,28
well_054,Glasscock 54H,2024-04,11769.5,23793.9,29
well_054,Glasscock 54H,2024-05,9735.7,22089.7,28
well_054,Glasscock 54H,2024-06,9821.4,21613.6,28
well_054,Glasscock 54H,2024-07,10032.2,21275.6,30
well_054,Glasscock 54H,2024-08,8181.7,18445.5,29
well_054,Glasscock 54H,2024-09,8878.0,19229.5,29
well_054,Glasscock 54H,2024-10,7954.6,19058.8,28
well_054,Glasscock 54H,2024-11,9632.8,22002.6,29
well_054,Glasscock 54H,2024-12,8037.7,17971.0,28
well_054,Glasscock 54H,2025-01,8039.1,18210.4,30
well_054,Glasscock 54H,2025-02,7039.1,14659.0,28
well_054,Glasscock 54H,2025-03,7210.6,16019.2,30
well_054,Glasscock 54H,2025-04,6322.0,11927.2,29
well_054,Glasscock 54H,2025-05,6593.1,13031.2,31
well_054,Glasscock 54H,2025-06,6865.6,12872.1,28
well_054,Glasscock 54H,2025-07,6245.4,13058.0,31
well_054,Glasscock 54H,2025-08,5757.8,11407.8,30
well_054,Glasscock 54H,2025-09,5813.9,10487.6,28
well_054,Glasscock 54H,2025-10,5807.7,12877.5,31
well_054,Glasscock 54H,2025-11,4922.2,9782.8,29
well_054,Glasscock 54H,2025-12,2873.4,5933.3,17
well_054,Glasscock 54H,2026-01,5025.5,12062.7,31
well_054,Glasscock 54H,2026-02,5556.8,12903.1,31
well_054,Glasscock 54H,2026-03,4719.6,10685.0,29
well_054,Glasscock 54H,2026-04,4697.4,10136.8,29
well_054,Glasscock 54H,2026-05,5021.6,10017.6,31
well_055,Culberson 55H,2024-08,21629.3,49381.1,31
well_055,Culberson 55H,2024-09,6994.2,15932.4,11
well_055,Culberson 55H,2024-10,15379.3,31134.1,29
well_055,Culberson 55H,2024-11,14106.5,28008.2,29
well_055,Culberson 55H,2024-12,15545.6,30301.5,29
well_055,Culberson 55H,2025-01,11894.7,19440.3,28
well_055,Culberson 55H,2025-02,11444.7,20693.0,31
well_055,Culberson 55H,2025-03,11127.6,22928.2,30
well_055,Culberson 55H,2025-04,9970.8,21857.6,28
well_055,Culberson 55H,2025-05,9286.2,21159.6,28
well_055,Culberson 55H,2025-06,8024.4,14952.5,28
well_055,Culberson 55H,2025-07,9284.9,17206.6,30
well_055,Culberson 55H,2025-08,8567.7,17588.7,30
well_055,Culberson 55H,2025-09,7725.1,15533.7,28
well_055,Culberson 55H,2025-10,7188.6,13574.3,30
well_055,Culberson 55H,2025-11,7105.4,14172.4,29
well_055,Culberson 55H,2025-12,6262.9,12344.8,28
well_055,Culberson 55H,2026-01,7707.5,16251.4,31
well_055,Culberson 55H,2026-02,4024.2,8370.2,17
well_055,Culberson 55H,2026-03,6603.7,12175.8,30
well_055,Culberson 55H,2026-04,6550.7,12956.9,31
well_055,Culberson 55H,2026-05,5590.6,11750.1,28
well_056,Martin 56H,2021-09,22230.8,34118.2,28
well_056,Martin 56H,2021-10,20777.9,26797.5,31
well_056,Martin 56H,2021-11,21021.2,29293.5,31
well_056,Martin 56H,2021-12,19719.5,22407.6,29
well_056,Martin 56H,2022-01,18187.2,21670.4,31
well_056,Martin 56H,2022-02,16239.6,21138.6,31
well_056,Martin 56H,2022-03,16391.5,20826.9,29
well_056,Martin 56H,2022-04,15679.7,22364.1,31
well_056,Martin 56H,2022-05,12657.9,17171.4,30
well_056,Martin 56H,2022-06,13458.6,17150.9,29
well_056,Martin 56H,2022-07,12823.2,14694.8,30
well_056,Martin 56H,2022-08,11972.3,16638.0,28
well_056,Martin 56H,2022-09,12326.7,13184.5,30
well_056,Martin 56H,2022-10,11808.7,18578.2,29
well_056,Martin 56H,2022-11,11153.5,15999.7,31
well_056,Martin 56H,2022-12,9335.4,12883.7,31
well_056,Martin 56H,2023-01,10625.5,14152.0,31
well_056,Martin 56H,2023-02,9860.9,14501.0,30
well_056,Martin 56H,2023-03,8142.6,12034.1,29
well_056,Martin 56H,2023-04,7839.4,10085.7,28
well_056,Martin 56H,2023-05,7902.5,9910.1,28
well_056,Martin 56H,2023-06,8282.7,11491.0,31
well_056,Martin 56H,2023-07,8376.8,12505.4,29
well_056,Martin 56H,2023-08,7456.6,9428.6,28
well_056,Martin 56H,2023-09,7874.7,9183.9,31
well_056,Martin 56H,2023-10,7286.0,9583.9,31
well_056,Martin 56H,2023-11,6608.8,8279.2,29
well_056,Martin 56H,2023-12,6556.6,8504.9,30
well_056,Martin 56H,2024-01,6717.8,8542.4,31
well_056,Martin 56H,2024-02,6625.2,8789.3,31
well_056,Martin 56H,2024-03,6488.3,9293.9,29
well_056,Martin 56H,2024-04,5665.3,7225.6,30
well_056,Martin 56H,2024-05,5051.1,6818.4,30
well_056,Martin 56H,2024-06,5729.3,7582.3,29
well_056,Martin 56H,2024-07,5266.1,7318.3,28
well_056,Martin 56H,2024-08,5271.5,8045.3,28
well_056,Martin 56H,2024-09,5373.1,7111.2,31
well_056,Martin 56H,2024-10,4819.8,7054.5,29
well_056,Martin 56H,2024-11,4014.3,4943.3,28
well_056,Martin 56H,2024-12,5490.2,6622.6,31
well_056,Martin 56H,2025-01,4854.3,5697.4,31
well_056,Martin 56H,2025-02,4405.7,6477.3,29
well_056,Martin 56H,2025-03,4519.5,6322.1,28
well_056,Martin 56H,2025-04,4177.2,5791.5,28
well_056,Martin 56H,2025-05,4796.0,6591.3,31
well_056,Martin 56H,2025-06,4135.5,4948.3,29
well_056,Martin 56H,2025-07,3909.0,5239.6,28
well_056,Martin 56H,2025-08,4115.4,5057.7,29
well_056,Martin 56H,2025-09,4124.3,5309.8,31
well_056,Martin 56H,2025-10,3576.3,4278.6,28
well_056,Martin 56H,2025-11,3961.9,5529.8,30
well_056,Martin 56H,2025-12,4121.2,4616.0,31
well_056,Martin 56H,2026-01,3945.4,6280.9,29
well_056,Martin 56H,2026-02,3778.8,4970.4,28
well_056,Martin 56H,2026-03,3076.8,3748.8,28
well_056,Martin 56H,2026-04,3538.9,4780.0,31
well_056,Martin 56H,2026-05,3648.3,4644.4,30
well_057,Reeves 57H,2022-10,17237.7,25857.3,28
well_057,Reeves 57H,2022-11,9652.3,13083.1,16
well_057,Reeves 57H,2022-12,15356.2,22801.4,29
well_057,Reeves 57H,2023-01,12641.1,16249.9,28
well_057,Reeves 57H,2023-02,13681.1,19177.5,28
well_057,Reeves 57H,2023-03,12213.4,16812.6,28
well_057,Reeves 57H,2023-04,11780.0,15040.9,31
well_057,Reeves 57H,2023-05,11320.5,16904.9,31
well_057,Reeves 57H,2023-06,10082.6,14282.4,29
well_057,Reeves 57H,2023-07,8668.3,11058.5,28
well_057,Reeves 57H,2023-08,10429.9,12849.6,30
well_057,Reeves 57H,2023-09,9291.0,12849.1,29
well_057,Reeves 57H,2023-10,8771.3,11610.3,31
well_057,Reeves 57H,2023-11,9149.8,12883.0,30
well_057,Reeves 57H,2023-12,7986.1,9225.0,29
well_057,Reeves 57H,2024-01,7502.4,11071.0,28
well_057,Reeves 57H,2024-02,7261.4,9716.9,30
well_057,Reeves 57H,2024-03,3987.4,5033.8,17
well_057,Reeves 57H,2024-04,7507.9,9623.7,31
well_057,Reeves 57H,2024-05,6207.9,8752.1,29
well_057,Reeves 57H,2024-06,6394.1,7905.7,31
well_057,Reeves 57H,2024-07,5597.7,7043.8,28
well_057,Reeves 57H,2024-08,5673.0,8161.2,31
well_057,Reeves 57H,2024-09,5922.9,7713.0,31
well_057,Reeves 57H,2024-10,6011.6,8802.3,31
well_057,Reeves 57H,2024-11,5381.3,6683.9,28
well_057,Reeves 57H,2024-12,4673.3,6568.9,28
well_057,Reeves 57H,2025-01,4753.1,7075.4,28
well_057,Reeves 57H,2025-02,4855.9,5760.7,29
well_057,Reeves 57H,2025-03,4021.2,5214.4,29
well_057,Reeves 57H,2025-04,5001.0,6127.5,31
well_057,Reeves 57H,2025-05,4574.5,6414.3,28
well_057,Reeves 57H,2025-06,4374.5,5841.5,31
well_057,Reeves 57H,2025-07,4340.6,6088.2,29
well_057,Reeves 57H,2025-08,4416.5,6150.4,31
well_057,Reeves 57H,2025-09,3591.7,4274.8,28
well_057,Reeves 57H,2025-10,3806.8,5447.0,30
well_057,Reeves 57H,2025-11,4097.7,5788.9,31
well_057,Reeves 57H,2025-12,2719.9,3472.9,21
well_057,Reeves 57H,2026-01,3688.4,4569.2,30
well_057,Reeves 57H,2026-02,3698.4,5272.7,28
well_057,Reeves 57H,2026-03,3421.0,4798.8,28
well_057,Reeves 57H,2026-04,3461.6,4691.7,29
well_057,Reeves 57H,2026-05,3365.4,4654.6,29
well_058,Midland 58H,2023-11,29496.9,39242.3,31
well_058,Midland 58H,2023-12,23587.2,33638.7,28
well_058,Midland 58H,2024-01,21606.3,27660.8,30
well_058,Midland 58H,2024-02,20724.5,28023.8,29
well_058,Midland 58H,2024-03,19052.2,25813.0,31
well_058,Midland 58H,2024-04,17499.2,27442.0,28
well_058,Midland 58H,2024-05,15191.5,20392.3,30
well_058,Midland 58H,2024-06,14440.0,19622.2,28
well_058,Midland 58H,2024-07,12611.2,17514.0,30
well_058,Midland 58H,2024-08,12427.9,16304.7,28
well_058,Midland 58H,2024-09,12858.2,16683.4,30
well_058,Midland 58H,2024-10,11387.8,15091.5,28
well_058,Midland 58H,2024-11,12077.6,17167.0,31
well_058,Midland 58H,2024-12,10881.6,16651.6,30
well_058,Midland 58H,2025-01,9957.7,14204.5,31
well_058,Midland 58H,2025-02,10597.6,15325.5,31
well_058,Midland 58H,2025-03,9089.4,14213.1,28
well_058,Midland 58H,2025-04,9024.9,12152.2,28
well_058,Midland 58H,2025-05,7719.3,10783.7,30
well_058,Midland 58H,2025-06,7171.3,8750.1,30
well_058,Midland 58H,2025-07,7823.0,10696.7,28
well_058,Midland 58H,2025-08,8140.5,11919.6,30
well_058,Midland 58H,2025-09,8389.7,12590.2,29
well_058,Midland 58H,2025-10,7739.7,10666.8,29
well_058,Midland 58H,2025-11,7095.3,9778.1,29
well_058,Midland 58H,2025-12,7909.6,10919.6,29
well_058,Midland 58H,2026-01,6166.6,8721.2,28
well_058,Midland 58H,2026-02,6508.9,9417.0,28
well_058,Midland 58H,2026-03,6335.6,7759.9,31
well_058,Midland 58H,2026-04,7930.3,11135.0,31
well_058,Midland 58H,2026-05,6730.0,10042.1,30
well_059,Loving 59H,2024-12,12066.6,12784.3,28
well_059,Loving 59H,2025-01,13073.6,12406.5,31
well_059,Loving 59H,2025-02,8819.3,8117.1,23
well_059,Loving 59H,2025-03,11022.0,11508.3,30
well_059,Loving 59H,2025-04,9382.9,11474.6,28
well_059,Loving 59H,2025-05,10405.6,11445.0,31
well_059,Loving 59H,2025-06,7332.9,7916.8,28
well_059,Loving 59H,2025-07,7896.1,7644.1,29
well_059,Loving 59H,2025-08,7678.3,8491.0,30
well_059,Loving 59H,2025-09,6497.7,6069.3,29
well_059,Loving 59H,2025-10,7025.2,7227.8,31
well_059,Loving 59H,2025-11,6467.0,6316.7,31
well_059,Loving 59H,2025-12,5121.0,5372.5,28
well_059,Loving 59H,2026-01,5983.5,5676.3,29
well_059,Loving 59H,2026-02,6229.5,6508.7,30
well_059,Loving 59H,2026-03,4909.2,5450.0,30
well_059,Loving 59H,2026-04,5722.9,5094.5,28
well_059,Loving 59H,2026-05,4778.3,5048.7,31
well_060,Howard 60H,2021-01,17244.2,15024.5,28
well_060,Howard 60H,2021-02,15263.2,12387.9,28
well_060,Howard 60H,2021-03,16534.5,15463.0,30
well_060,Howard 60H,2021-04,14336.0,11484.9,28
well_060,Howard 60H,2021-05,12267.6,11823.2,28
well_060,Howard 60H,2021-06,10781.8,9981.7,29
well_060,Howard 60H,2021-07,10695.8,8089.7,28
well_060,Howard 60H,2021-08,11052.9,9232.8,29
well_060,Howard 60H,2021-09,4633.2,4152.0,15
well_060,Howard 60H,2021-10,9834.8,8627.0,30
well_060,Howard 60H,2021-11,10132.6,9109.1,30
well_060,Howard 60H,2021-12,7941.3,5984.0,30
well_060,Howard 60H,2022-01,8138.0,7362.1,29
well_060,Howard 60H,2022-02,8071.3,6469.0,30
well_060,Howard 60H,2022-03,7885.0,7452.4,30
well_060,Howard 60H,2022-04,7688.1,6879.1,31
well_060,Howard 60H,2022-05,7263.5,6434.5,30
well_060,Howard 60H,2022-06,7123.1,5890.8,30
well_060,Howard 60H,2022-07,5924.0,4832.6,30
well_060,Howard 60H,2022-08,5658.3,4969.0,28
well_060,Howard 60H,2022-09,5636.5,4656.5,28
well_060,Howard 60H,2022-10,5862.1,6091.6,28
well_060,Howard 60H,2022-11,6363.9,5597.1,31
well_060,Howard 60H,2022-12,5612.5,4738.9,30
well_060,Howard 60H,2023-01,4591.1,3630.5,28
well_060,Howard 60H,2023-02,4705.1,4188.2,29
well_060,Howard 60H,2023-03,4700.5,3881.7,30
well_060,Howard 60H,2023-04,4458.5,3910.4,28
well_060,Howard 60H,2023-05,4156.6,3500.2,28
well_060,Howard 60H,2023-06,4096.1,3434.0,29
well_060,Howard 60H,2023-07,4457.2,3662.3,29
well_060,Howard 60H,2023-08,4612.7,4034.7,28
well_060,Howard 60H,2023-09,4881.5,3678.3,31
well_060,Howard 60H,2023-10,3964.3,3977.3,28
well_060,Howard 60H,2023-11,4007.9,3296.5,29
well_060,Howard 60H,2023-12,4088.5,3368.8,29
well_060,Howard 60H,2024-01,3351.6,2940.5,28
well_060,Howard 60H,2024-02,3536.8,3289.6,28
well_060,Howard 60H,2024-03,3836.7,2690.5,31
well_060,Howard 60H,2024-04,3551.4,3160.6,30
well_060,Howard 60H,2024-05,3517.4,3140.6,31
well_060,Howard 60H,2024-06,2916.6,2268.3,23
well_060,Howard 60H,2024-07,3747.3,3360.9,31
well_060,Howard 60H,2024-08,3621.1,3367.3,30
well_060,Howard 60H,2024-09,3135.0,2784.5,30
well_060,Howard 60H,2024-10,3250.3,2187.6,31
well_060,Howard 60H,2024-11,3291.2,2766.5,31
well_060,Howard 60H,2024-12,3589.6,3491.3,31
well_060,Howard 60H,2025-01,3389.3,3154.6,31
well_060,Howard 60H,2025-02,3166.8,2494.2,31
well_060,Howard 60H,2025-03,3143.7,3120.7,30
well_060,Howard 60H,2025-04,2941.1,2635.1,28
well_060,Howard 60H,2025-05,2695.7,2616.6,28
well_060,Howard 60H,2025-06,3000.7,2059.1,28
well_060,Howard 60H,2025-07,2650.3,2152.9,31
well_060,Howard 60H,2025-08,2841.9,2398.2,29
well_060,Howard 60H,2025-09,2738.9,2420.9,30
well_060,Howard 60H,2025-10,949.0,858.5,11
well_060,Howard 60H,2025-11,2737.5,2067.2,28
well_060,Howard 60H,2025-12,2610.5,2234.6,30
well_060,Howard 60H,2026-01,2524.2,1847.1,28
well_060,Howard 60H,2026-02,3026.3,2541.5,31
well_060,Howard 60H,2026-03,2401.1,1794.2,30
well_060,Howard 60H,2026-04,2392.7,1865.8,28
well_060,Howard 60H,2026-05,2351.6,2037.2,29
well_061,Ward 61H,2022-02,29695.7,80170.7,29
well_061,Ward 61H,2022-03,18503.9,55007.1,20
well_061,Ward 61H,2022-04,23907.6,58003.4,29
well_061,Ward 61H,2022-05,20791.4,49419.4,29
well_061,Ward 61H,2022-06,21802.7,52690.8,31
well_061,Ward 61H,2022-07,21211.0,63124.8,29
well_061,Ward 61H,2022-08,20407.5,53750.4,29
well_061,Ward 61H,2022-09,17888.0,44662.7,29
well_061,Ward 61H,2022-10,14747.2,38297.6,28
well_061,Ward 61H,2022-11,15102.6,39358.6,28
well_061,Ward 61H,2022-12,14286.6,35259.6,30
well_061,Ward 61H,2023-01,13386.0,34844.0,29
well_061,Ward 61H,2023-02,12970.8,30006.7,28
well_061,Ward 61H,2023-03,13348.7,34896.0,28
well_061,Ward 61H,2023-04,13215.8,38048.5,30
well_061,Ward 61H,2023-05,12403.8,32903.0,28
well_061,Ward 61H,2023-06,10762.5,30464.1,28
well_061,Ward 61H,2023-07,11819.1,28628.2,31
well_061,Ward 61H,2023-08,10126.1,25953.2,29
well_061,Ward 61H,2023-09,9984.5,26473.6,28
well_061,Ward 61H,2023-10,9093.1,23666.0,28
well_061,Ward 61H,2023-11,9887.0,24528.6,29
well_061,Ward 61H,2023-12,10241.1,24908.2,31
well_061,Ward 61H,2024-01,9381.2,25170.4,29
well_061,Ward 61H,2024-02,8951.0,22887.0,30
well_061,Ward 61H,2024-03,9076.9,25687.3,31
well_061,Ward 61H,2024-04,8940.4,24551.0,29
well_061,Ward 61H,2024-05,8070.5,26237.1,29
well_061,Ward 61H,2024-06,8195.2,21426.5,30
well_061,Ward 61H,2024-07,8140.0,21589.1,29
well_061,Ward 61H,2024-08,7022.9,19110.8,29
well_061,Ward 61H,2024-09,8528.3,21619.2,31
well_061,Ward 61H,2024-10,7486.6,19736.6,30
well_061,Ward 61H,2024-11,6368.1,17731.2,28
well_061,Ward 61H,2024-12,7772.2,21389.3,31
well_061,Ward 61H,2025-01,6685.4,18306.6,29
well_061,Ward 61H,2025-02,6678.4,18611.5,29
well_061,Ward 61H,2025-03,6922.7,16368.8,31
well_061,Ward 61H,2025-04,2864.5,8584.3,12
well_061,Ward 61H,2025-05,6463.0,18560.1,30
well_061,Ward 61H,2025-06,6042.5,15749.0,30
well_061,Ward 61H,2025-07,1820.3,4560.8,9
well_061,Ward 61H,2025-08,6652.4,18868.8,31
well_061,Ward 61H,2025-09,6229.7,18053.5,30
well_061,Ward 61H,2025-10,5289.5,13112.6,31
well_061,Ward 61H,2025-11,6083.0,18570.1,29
well_061,Ward 61H,2025-12,6030.2,15784.0,29
well_061,Ward 61H,2026-01,6062.9,16889.3,29
well_061,Ward 61H,2026-02,5297.3,15829.8,31
well_061,Ward 61H,2026-03,5587.8,14990.9,29
well_061,Ward 61H,2026-04,5113.5,13182.3,29
well_061,Ward 61H,2026-05,5569.8,16233.4,29
well_062,Glasscock 62H,2023-03,22338.7,33182.0,30
well_062,Glasscock 62H,2023-04,23659.6,34617.5,31
well_062,Glasscock 62H,2023-05,11838.9,15093.4,16
well_062,Glasscock 62H,2023-06,20812.1,33584.1,30
well_062,Glasscock 62H,2023-07,17547.7,24929.0,30
well_062,Glasscock 62H,2023-08,7681.1,9896.5,13
well_062,Glasscock 62H,2023-09,16070.9,23343.0,30
well_062,Glasscock 62H,2023-10,14451.3,18421.8,29
well_062,Glasscock 62H,2023-11,13924.8,19485.3,31
well_062,Glasscock 62H,2023-12,13709.6,17836.9,31
well_062,Glasscock 62H,2024-01,11977.3,16928.6,30
well_062,Glasscock 62H,2024-02,11533.0,17037.3,31
well_062,Glasscock 62H,2024-03,11741.0,16697.2,30
well_062,Glasscock 62H,2024-04,10538.2,13609.9,29
well_062,Glasscock 62H,2024-05,10527.5,13799.2,29
well_062,Glasscock 62H,2024-06,10288.2,14630.3,30
well_062,Glasscock 62H,2024-07,10486.8,13759.8,30
well_062,Glasscock 62H,2024-08,9822.6,12612.5,30
well_062,Glasscock 62H,2024-09,8482.4,13226.6,28
well_062,Glasscock 62H,2024-10,9940.8,13580.0,31
well_062,Glasscock 62H,2024-11,9632.1,13348.8,29
well_062,Glasscock 62H,2024-12,8886.6,13639.6,30
well_062,Glasscock 62H,2025-01,7166.4,9889.1,28
well_062,Glasscock 62H,2025-02,7590.8,9021.1,28
well_062,Glasscock 62H,2025-03,7419.7,10967.0,30
well_062,Glasscock 62H,2025-04,3900.1,5295.4,15
well_062,Glasscock 62H,2025-05,5112.9,6287.6,21
well_062,Glasscock 62H,2025-06,7471.7,10680.5,30
well_062,Glasscock 62H,2025-07,6189.1,8784.4,28
well_062,Glasscock 62H,2025-08,2778.6,4126.5,14
well_062,Glasscock 62H,2025-09,6083.3,8198.6,28
well_062,Glasscock 62H,2025-10,6290.5,7127.0,28
well_062,Glasscock 62H,2025-11,6229.3,8229.3,30
well_062,Glasscock 62H,2025-12,5084.8,7094.0,28
well_062,Glasscock 62H,2026-01,5760.3,6641.4,31
well_062,Glasscock 62H,2026-02,6121.7,8388.9,29
well_062,Glasscock 62H,2026-03,5590.7,7760.6,30
well_062,Glasscock 62H,2026-04,5317.5,7294.5,29
well_062,Glasscock 62H,2026-05,5283.7,7833.2,29
well_063,Culberson 63H,2024-04,40706.9,89844.5,28
well_063,Culberson 63H,2024-05,37095.0,78249.2,28
well_063,Culberson 63H,2024-06,37916.9,78095.4,30
well_063,Culberson 63H,2024-07,34494.1,72767.7,30
well_063,Culberson 63H,2024-08,33169.5,74901.5,30
well_063,Culberson 63H,2024-09,29284.7,64755.7,29
well_063,Culberson 63H,2024-10,26921.3,59060.2,28
well_063,Culberson 63H,2024-11,26653.5,54773.9,29
well_063,Culberson 63H,2024-12,25362.2,53168.5,31
well_063,Culberson 63H,2025-01,21055.5,48063.9,28
well_063,Culberson 63H,2025-02,21307.1,45872.4,28
well_063,Culberson 63H,2025-03,19990.1,42321.9,29
well_063,Culberson 63H,2025-04,22046.5,51466.6,31
well_063,Culberson 63H,2025-05,20895.1,42995.6,31
well_063,Culberson 63H,2025-06,17307.0,36896.8,28
well_063,Culberson 63H,2025-07,16838.1,38747.9,30
well_063,Culberson 63H,2025-08,19106.5,42671.6,31
well_063,Culberson 63H,2025-09,18828.0,39737.4,31
well_063,Culberson 63H,2025-10,17492.0,35665.0,31
well_063,Culberson 63H,2025-11,15741.2,33361.0,30
well_063,Culberson 63H,2025-12,15804.1,35441.7,30
well_063,Culberson 63H,2026-01,15307.4,32534.7,29
well_063,Culberson 63H,2026-02,13431.9,31570.3,29
well_063,Culberson 63H,2026-03,15265.8,32498.9,31
well_063,Culberson 63H,2026-04,13470.8,31160.6,30
well_063,Culberson 63H,2026-05,13534.1,27564.8,31
well_064,Martin 64H,2021-05,27089.6,38876.9,30
well_064,Martin 64H,2021-06,24834.8,35297.1,29
well_064,Martin 64H,2021-07,21882.9,25082.7,30
well_064,Martin 64H,2021-08,18213.2,27350.5,29
well_064,Martin 64H,2021-09,8862.8,12462.6,16
well_064,Martin 64H,2021-10,17586.3,21640.7,30
well_064,Martin 64H,2021-11,14091.0,19832.3,29
well_064,Martin 64H,2021-12,13543.0,16466.0,30
well_064,Martin 64H,2022-01,12416.4,17719.9,30
well_064,Martin 64H,2022-02,11305.5,14710.8,30
well_064,Martin 64H,2022-03,11097.9,16862.1,28
well_064,Martin 64H,2022-04,10864.4,13750.7,30
well_064,Martin 64H,2022-05,10658.3,14874.3,29
well_064,Martin 64H,2022-06,9808.0,14658.3,31
well_064,Martin 64H,2022-07,9538.0,12659.0,31
well_064,Martin 64H,2022-08,9218.5,13458.5,30
well_064,Martin 64H,2022-09,4529.3,6395.6,16
well_064,Martin 64H,2022-10,8026.5,11576.0,30
well_064,Martin 64H,2022-11,8440.3,10279.6,31
well_064,Martin 64H,2022-12,4785.2,6254.0,21
well_064,Martin 64H,2023-01,7114.4,10901.1,29
well_064,Martin 64H,2023-02,6045.2,8397.8,30
